Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,CLV,Purchase_Frequency_Score,Age_Group,Discount_Sensitivity,Dominant_Category,Winter_Spring_Buyer,Review_Rating_Category,Cluster
41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4.0,No,Bank Transfer,2-Day Shipping,No,No,43,Venmo,Monthly,1763,4,Middle,0,Footwear,1,Medium,0
58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,No,PayPal,Standard,No,No,14,Debit Card,Fortnightly,742,6,Senior,0,Accessories,1,High,0
58,Female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,No,PayPal,Standard,No,No,7,Venmo,Annually,189,1,Senior,0,Outerwear,1,Medium,0
19,Female,Sunglasses,Accessories,82,Maryland,XL,Lavender,Summer,3.7,No,Cash,Next Day Air,No,No,50,PayPal,Bi-Weekly,4100,5,Young,0,Accessories,0,Medium,2
43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,No,Debit Card,Store Pickup,No,No,15,Debit Card,Every 3 Months,1305,3,Middle,0,Clothing,1,Medium,0
27,Female,Backpack,Accessories,78,Louisiana,M,Indigo,Winter,3.0,No,Bank Transfer,Next Day Air,No,No,40,Credit Card,Every 3 Months,3120,3,Young,0,Accessories,1,Low,2
32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,No,Bank Transfer,Store Pickup,No,No,41,Credit Card,Monthly,1312,4,Middle,0,Accessories,0,Low,3
28,Female,Socks,Clothing,38,Ohio,XL,Orange,Fall,2.9,No,Debit Card,Next Day Air,No,No,34,Venmo,Quarterly,1292,2,Young,0,Clothing,0,Low,3
48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4.0,No,Cash,Standard,No,No,27,Cash,Bi-Weekly,999,5,Middle,0,Footwear,1,Medium,0
43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,No,Debit Card,Express,No,No,12,Cash,Every 3 Months,996,3,Middle,0,Outerwear,1,Medium,0
45,Female,Sweater,Clothing,72,Pennsylvania,M,Yellow,Fall,3.8,No,PayPal,Express,No,No,1,Debit Card,Bi-Weekly,72,5,Middle,0,Clothing,0,Medium,3
26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,No,Credit Card,Express,No,No,39,Debit Card,Bi-Weekly,1170,5,Young,0,Clothing,0,High,3
62,Female,Shorts,Clothing,66,Oklahoma,M,Green,Winter,2.7,No,Credit Card,Express,No,No,13,Credit Card,Bi-Weekly,858,5,Senior,0,Clothing,1,Low,0
58,Female,Shirt,Clothing,45,Colorado,XL,White,Winter,2.9,No,Cash,Store Pickup,No,No,50,Venmo,Annually,2250,1,Senior,0,Clothing,1,Low,0
19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,No,Credit Card,Free Shipping,No,No,36,Cash,Weekly,2628,7,Young,0,Accessories,0,High,2
64,Female,Shoes,Footwear,67,Minnesota,L,Charcoal,Winter,3.8,No,Bank Transfer,Standard,No,No,31,Debit Card,Monthly,2077,4,Senior,0,Footwear,1,Medium,0
33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,No,Venmo,Free Shipping,No,No,3,Debit Card,Bi-Weekly,216,5,Middle,0,Accessories,1,High,0
20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,No,Venmo,Standard,No,No,11,Cash,Fortnightly,264,6,Young,0,Accessories,0,High,3
45,Female,Sunglasses,Accessories,68,Kentucky,L,Beige,Winter,3.5,No,Venmo,Express,No,No,16,PayPal,Quarterly,1088,2,Middle,0,Accessories,1,Medium,0
28,Female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,No,Bank Transfer,2-Day Shipping,No,No,12,Cash,Quarterly,840,2,Young,0,Clothing,1,High,0
47,Female,Shirt,Clothing,64,Rhode Island,L,Indigo,Winter,3.7,No,Bank Transfer,Free Shipping,No,No,37,Debit Card,Every 3 Months,2368,3,Middle,0,Clothing,1,Medium,0
54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,No,Cash,Store Pickup,No,No,43,Credit Card,Every 3 Months,3913,3,Senior,0,Clothing,1,Low,2
64,Female,Handbag,Accessories,82,Maryland,M,Gray,Winter,4.8,No,Debit Card,2-Day Shipping,No,No,9,Cash,Weekly,738,7,Senior,0,Accessories,1,High,0
45,Female,Shirt,Clothing,24,Missouri,M,Black,Summer,2.7,No,Debit Card,Express,No,No,15,Venmo,Bi-Weekly,360,5,Middle,0,Clothing,0,Low,3
40,Female,Jewelry,Accessories,80,Alabama,L,Yellow,Spring,3.6,No,Venmo,Store Pickup,No,No,17,Credit Card,Weekly,1360,7,Middle,0,Accessories,1,Medium,0
31,Female,Socks,Clothing,53,Maine,XL,White,Winter,4.5,No,Debit Card,Next Day Air,No,No,42,Venmo,Fortnightly,2226,6,Middle,0,Clothing,1,High,0
38,Female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,No,Credit Card,Free Shipping,No,No,14,Venmo,Monthly,700,4,Middle,0,Clothing,1,Medium,0
36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,No,Cash,2-Day Shipping,No,No,49,Credit Card,Bi-Weekly,1519,5,Middle,0,Accessories,0,High,3
65,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,No,Credit Card,Express,No,No,3,PayPal,Quarterly,264,2,Senior,0,Accessories,1,Medium,0
27,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Credit Card,Standard,No,No,28,Venmo,Monthly,1456,4,Young,0,Accessories,0,Medium,3
38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,41,Bank Transfer,Quarterly,902,2,Middle,0,Accessories,0,High,3
58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Debit Card,Standard,No,No,11,Venmo,Weekly,297,7,Senior,0,Footwear,1,High,0
31,Female,Skirt,Clothing,34,Washington,M,White,Spring,3.6,No,Debit Card,Express,No,No,46,PayPal,Weekly,1564,7,Middle,0,Clothing,1,Medium,0
28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,Debit Card,2-Day Shipping,No,No,15,Credit Card,Weekly,585,7,Young,0,Accessories,1,High,0
28,Female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3.0,No,Cash,Standard,No,No,15,Cash,Monthly,795,4,Young,0,Accessories,0,Low,3
32,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,No,PayPal,Express,No,No,34,Venmo,Weekly,1564,7,Middle,0,Clothing,1,High,0
61,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,No,Venmo,Next Day Air,No,No,13,Cash,Monthly,1105,4,Senior,0,Accessories,0,High,3
38,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,No,Bank Transfer,Free Shipping,No,No,27,PayPal,Monthly,2322,4,Middle,0,Clothing,1,Medium,0
54,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,No,Cash,Free Shipping,No,No,37,Bank Transfer,Weekly,2331,7,Senior,0,Clothing,0,Low,3
29,Female,Shirt,Clothing,44,Virginia,M,Orange,Spring,3.4,No,Debit Card,Standard,No,No,37,Credit Card,Monthly,1628,4,Young,0,Clothing,1,Medium,0
50,Female,Sneakers,Footwear,95,New York,XL,Cyan,Summer,3.9,No,Cash,Free Shipping,No,No,4,Venmo,Every 3 Months,380,3,Middle,0,Footwear,0,Medium,3
32,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,No,Venmo,Free Shipping,No,No,1,Credit Card,Every 3 Months,49,3,Middle,0,Accessories,0,High,3
38,Female,Pants,Clothing,77,Hawaii,L,Purple,Spring,2.8,No,Credit Card,Free Shipping,No,No,29,Bank Transfer,Quarterly,2233,2,Middle,0,Clothing,1,Low,0
52,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,Venmo,Standard,No,No,50,Venmo,Annually,3150,1,Senior,0,Accessories,1,High,2
61,Female,Pants,Clothing,83,Vermont,M,Violet,Winter,3.1,No,Credit Card,Standard,No,No,38,Debit Card,Bi-Weekly,3154,5,Senior,0,Clothing,1,Medium,2
25,Female,Jewelry,Accessories,93,Iowa,M,Peach,Spring,3.8,No,Credit Card,Store Pickup,No,No,15,PayPal,Annually,1395,1,Young,0,Accessories,1,Medium,0
22,Female,Jeans,Clothing,91,Iowa,S,Maroon,Winter,4.1,No,Bank Transfer,2-Day Shipping,No,No,44,Debit Card,Every 3 Months,4004,3,Young,0,Clothing,1,High,2
47,Female,Scarf,Accessories,99,Arkansas,L,Maroon,Fall,4.6,No,Credit Card,Free Shipping,No,No,14,Cash,Weekly,1386,7,Middle,0,Accessories,0,High,3
50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,No,PayPal,Next Day Air,No,No,5,Debit Card,Monthly,120,4,Middle,0,Accessories,1,High,0
45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,No,PayPal,Next Day Air,No,No,11,Credit Card,Annually,902,1,Middle,0,Clothing,0,High,3
33,Female,T-shirt,Clothing,28,South Dakota,M,Indigo,Winter,3.9,No,PayPal,Express,No,No,15,Credit Card,Annually,420,1,Middle,0,Clothing,1,Medium,0
42,Female,Boots,Footwear,67,Vermont,M,Silver,Winter,2.6,No,Venmo,Free Shipping,No,No,46,Credit Card,Annually,3082,1,Middle,0,Footwear,1,Low,2
52,Female,Dress,Clothing,88,Montana,M,Olive,Fall,3.7,No,PayPal,Standard,No,No,30,Venmo,Monthly,2640,4,Senior,0,Clothing,0,Medium,2
69,Female,Jewelry,Accessories,70,South Dakota,S,Gray,Fall,4.7,No,Cash,Standard,No,No,2,Cash,Annually,140,1,Senior,0,Accessories,0,High,3
55,Female,Skirt,Clothing,100,Ohio,M,Black,Summer,4.5,No,Venmo,Standard,No,No,28,PayPal,Monthly,2800,4,Senior,0,Clothing,0,High,2
38,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,No,PayPal,Free Shipping,No,No,9,PayPal,Quarterly,252,2,Middle,0,Accessories,0,High,3
57,Female,Coat,Outerwear,48,Indiana,S,Olive,Spring,3.6,No,Venmo,Standard,No,No,47,Credit Card,Weekly,2256,7,Senior,0,Outerwear,1,Medium,0
33,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,No,Credit Card,Free Shipping,No,No,21,Debit Card,Bi-Weekly,903,5,Middle,0,Clothing,0,Low,3
57,Female,Pants,Clothing,40,California,L,Pink,Fall,4.0,No,PayPal,Express,No,No,42,Credit Card,Every 3 Months,1680,3,Senior,0,Clothing,0,Medium,3
52,Female,Boots,Footwear,97,Maine,M,Brown,Spring,3.6,No,Debit Card,Free Shipping,No,No,28,Credit Card,Weekly,2716,7,Senior,0,Footwear,1,Medium,2
44,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,13,Venmo,Fortnightly,325,6,Middle,0,Outerwear,0,Medium,3
48,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,No,Bank Transfer,Standard,No,No,25,PayPal,Fortnightly,1125,6,Middle,0,Accessories,0,High,3
52,Female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,No,Cash,Store Pickup,No,No,38,Debit Card,Every 3 Months,1862,3,Senior,0,Footwear,0,Low,3
34,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,No,Cash,Free Shipping,No,No,40,Venmo,Annually,1440,1,Middle,0,Footwear,0,Medium,3
26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,No,Cash,Express,No,No,25,Cash,Every 3 Months,1200,3,Young,0,Clothing,0,High,3
36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,20,Cash,Every 3 Months,1240,3,Middle,0,Accessories,0,High,3
24,Female,Jewelry,Accessories,74,Kansas,M,White,Winter,3.4,No,Bank Transfer,Free Shipping,No,No,44,Credit Card,Bi-Weekly,3256,5,Young,0,Accessories,1,Medium,2
30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Credit Card,Next Day Air,No,No,9,PayPal,Every 3 Months,900,3,Young,0,Accessories,0,Medium,3
31,Female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,No,Venmo,Free Shipping,No,No,11,Venmo,Every 3 Months,429,3,Middle,0,Outerwear,0,High,3
25,Female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,No,PayPal,Store Pickup,No,No,3,Bank Transfer,Fortnightly,195,6,Young,0,Footwear,0,Low,3
57,Female,Sneakers,Footwear,99,Tennessee,XL,Peach,Summer,4.1,No,Cash,Store Pickup,No,No,34,Credit Card,Weekly,3366,7,Senior,0,Footwear,0,High,2
61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,No,PayPal,2-Day Shipping,No,No,48,Cash,Every 3 Months,3264,3,Senior,0,Accessories,1,High,2
30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Debit Card,Express,No,No,28,Cash,Fortnightly,2716,6,Young,0,Outerwear,0,Low,2
38,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,No,PayPal,Standard,No,No,20,Venmo,Annually,940,1,Middle,0,Clothing,1,Medium,0
53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Credit Card,Free Shipping,No,No,49,Bank Transfer,Fortnightly,2744,6,Senior,0,Clothing,1,Medium,2
31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,PayPal,Next Day Air,No,No,14,PayPal,Weekly,1274,7,Middle,0,Clothing,0,Low,3
70,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,No,Cash,2-Day Shipping,No,No,9,Bank Transfer,Monthly,837,4,Senior,0,Accessories,0,High,3
21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,No,PayPal,Standard,No,No,37,Venmo,Annually,1332,1,Young,0,Clothing,1,High,0
33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Venmo,Store Pickup,No,No,4,Credit Card,Weekly,180,7,Middle,0,Clothing,0,Medium,3
60,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,Venmo,2-Day Shipping,No,No,1,Credit Card,Quarterly,44,2,Senior,0,Clothing,1,Low,0
45,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,PayPal,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly,1152,5,Middle,0,Accessories,1,High,0
46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3.0,No,Venmo,Express,No,No,21,Cash,Bi-Weekly,756,5,Middle,0,Accessories,0,Low,3
62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,Credit Card,2-Day Shipping,No,No,16,Credit Card,Monthly,1360,4,Senior,0,Accessories,0,Medium,3
63,Female,Skirt,Clothing,36,Louisiana,L,Black,Winter,2.5,No,Debit Card,Store Pickup,No,No,42,Cash,Monthly,1512,4,Senior,0,Clothing,1,Low,0
69,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5.0,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly,1705,4,Senior,0,Clothing,1,High,0
46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,Cash,2-Day Shipping,No,No,6,Credit Card,Weekly,120,7,Middle,0,Accessories,0,High,3
69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Venmo,Free Shipping,No,No,24,Venmo,Monthly,2184,4,Senior,0,Clothing,0,High,3
66,Female,Dress,Clothing,71,Utah,L,Green,Summer,3.9,No,PayPal,Standard,No,No,7,PayPal,Bi-Weekly,497,5,Senior,0,Clothing,0,Medium,3
41,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Bank Transfer,Store Pickup,No,No,25,Venmo,Weekly,1600,7,Middle,0,Clothing,1,Medium,0
32,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Bank Transfer,Free Shipping,No,No,18,Cash,Bi-Weekly,378,5,Middle,0,Outerwear,1,High,0
69,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,No,Cash,Store Pickup,No,No,14,Bank Transfer,Quarterly,1400,2,Senior,0,Clothing,1,Medium,0
29,Female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,No,Venmo,Standard,No,No,42,Debit Card,Bi-Weekly,4032,5,Young,0,Clothing,0,Low,2
70,Female,Jewelry,Accessories,91,Utah,M,White,Spring,2.9,No,Credit Card,Express,No,No,6,Venmo,Every 3 Months,546,3,Senior,0,Accessories,1,Low,0
41,Female,Sweater,Clothing,40,Idaho,S,Yellow,Spring,2.7,No,Venmo,Next Day Air,No,No,14,Venmo,Every 3 Months,560,3,Middle,0,Clothing,1,Low,0
31,Female,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,No,Venmo,Express,No,No,30,Debit Card,Quarterly,1590,2,Middle,0,Clothing,0,High,3
31,Female,Sunglasses,Accessories,48,New Hampshire,S,Charcoal,Winter,3.8,No,Bank Transfer,Standard,No,No,10,Cash,Monthly,480,4,Middle,0,Accessories,1,Medium,0
57,Female,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,Cash,Express,No,No,7,PayPal,Weekly,490,7,Senior,0,Footwear,1,Medium,0
29,Female,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4.7,No,Credit Card,Express,No,No,28,Credit Card,Quarterly,812,2,Young,0,Outerwear,0,High,3
70,Female,Belt,Accessories,29,Louisiana,M,Maroon,Fall,3.6,No,Cash,Next Day Air,No,No,19,Bank Transfer,Quarterly,551,2,Senior,0,Accessories,0,Medium,3
51,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Venmo,Express,No,No,13,Credit Card,Every 3 Months,689,3,Senior,0,Clothing,0,Low,3
45,Female,Skirt,Clothing,79,Arizona,M,Lavender,Winter,3.7,No,Venmo,Store Pickup,No,No,23,Venmo,Fortnightly,1817,6,Middle,0,Clothing,1,Medium,0
18,Female,Shorts,Clothing,65,Alaska,XL,Brown,Spring,3.5,No,Bank Transfer,Express,No,No,5,Venmo,Weekly,325,7,Young,0,Clothing,1,Medium,0
37,Female,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,No,Venmo,Store Pickup,No,No,17,Venmo,Bi-Weekly,1683,5,Middle,0,Clothing,0,Medium,3
23,Female,Sunglasses,Accessories,60,New York,L,Lavender,Winter,3.0,No,Debit Card,Next Day Air,No,No,31,Venmo,Weekly,1860,7,Young,0,Accessories,1,Low,0
39,Female,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,No,Cash,Free Shipping,No,No,19,PayPal,Weekly,1634,7,Middle,0,Footwear,1,High,0
62,Female,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,No,Venmo,Free Shipping,No,No,8,Venmo,Fortnightly,584,6,Senior,0,Accessories,1,High,0
70,Female,Belt,Accessories,45,Ohio,M,Violet,Winter,3.3,No,Bank Transfer,Free Shipping,No,No,15,Credit Card,Annually,675,1,Senior,0,Accessories,1,Medium,0
20,Female,Belt,Accessories,70,Nevada,S,Brown,Summer,3.0,No,Bank Transfer,Next Day Air,No,No,18,Credit Card,Every 3 Months,1260,3,Young,0,Accessories,0,Low,3
42,Female,Belt,Accessories,65,Idaho,M,Teal,Fall,3.5,No,Credit Card,Standard,No,No,16,PayPal,Annually,1040,1,Middle,0,Accessories,0,Medium,3
41,Female,Skirt,Clothing,55,Arizona,L,Peach,Summer,4.2,No,Debit Card,Store Pickup,No,No,13,Cash,Monthly,715,4,Middle,0,Clothing,0,High,3
24,Female,T-shirt,Clothing,65,Utah,M,Maroon,Spring,4.5,No,Credit Card,Express,No,No,38,PayPal,Every 3 Months,2470,3,Young,0,Clothing,1,High,0
37,Female,Scarf,Accessories,21,Wyoming,XL,Lavender,Spring,2.8,No,Venmo,Express,No,No,27,Bank Transfer,Bi-Weekly,567,5,Middle,0,Accessories,1,Low,0
30,Female,Blouse,Clothing,26,Indiana,L,Lavender,Summer,4.9,No,Credit Card,Store Pickup,No,No,31,Bank Transfer,Quarterly,806,2,Young,0,Clothing,0,High,3
58,Female,Sunglasses,Accessories,71,Wisconsin,S,Purple,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,24,Cash,Bi-Weekly,1704,5,Senior,0,Accessories,0,Medium,3
43,Female,Boots,Footwear,41,Texas,M,Green,Summer,3.0,No,Debit Card,Free Shipping,No,No,21,Debit Card,Bi-Weekly,861,5,Middle,0,Footwear,0,Low,3
19,Female,Jacket,Outerwear,44,Utah,M,Yellow,Winter,3.9,No,Venmo,2-Day Shipping,No,No,15,PayPal,Annually,660,1,Young,0,Outerwear,1,Medium,0
23,Female,Jeans,Clothing,81,Arkansas,S,Charcoal,Fall,2.8,No,Bank Transfer,Store Pickup,No,No,48,Venmo,Every 3 Months,3888,3,Young,0,Clothing,0,Low,2
65,Female,Sunglasses,Accessories,77,Pennsylvania,S,Blue,Summer,4.5,No,Debit Card,2-Day Shipping,No,No,47,Cash,Quarterly,3619,2,Senior,0,Accessories,0,High,2
58,Female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,No,Debit Card,Free Shipping,No,No,23,PayPal,Weekly,598,7,Senior,0,Footwear,0,Medium,3
50,Female,Backpack,Accessories,31,Indiana,M,Brown,Summer,2.9,No,PayPal,Express,No,No,4,PayPal,Quarterly,124,2,Middle,0,Accessories,0,Low,3
67,Female,Blouse,Clothing,82,Idaho,S,White,Spring,4.0,No,Credit Card,Free Shipping,No,No,47,Credit Card,Every 3 Months,3854,3,Senior,0,Clothing,1,Medium,2
40,Female,Shoes,Footwear,60,Montana,XL,Green,Summer,3.4,No,Debit Card,Store Pickup,No,No,7,PayPal,Monthly,420,4,Middle,0,Footwear,0,Medium,3
55,Female,Shirt,Clothing,70,Tennessee,L,Magenta,Fall,2.5,No,Venmo,Free Shipping,No,No,6,Credit Card,Annually,420,1,Senior,0,Clothing,0,Low,3
52,Female,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,2.8,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Quarterly,1222,2,Senior,0,Clothing,1,Low,0
62,Female,Dress,Clothing,100,California,L,Charcoal,Summer,3.0,No,PayPal,Free Shipping,No,No,7,PayPal,Every 3 Months,700,3,Senior,0,Clothing,0,Low,3
64,Female,Dress,Clothing,82,Georgia,M,Gold,Summer,3.1,No,Bank Transfer,Free Shipping,No,No,1,Debit Card,Quarterly,82,2,Senior,0,Clothing,0,Medium,3
43,Female,Sneakers,Footwear,24,Maryland,XL,Purple,Spring,2.6,No,PayPal,2-Day Shipping,No,No,23,Credit Card,Weekly,552,7,Middle,0,Footwear,1,Low,0
61,Female,Blouse,Clothing,74,Idaho,L,Teal,Summer,4.9,No,PayPal,2-Day Shipping,No,No,30,Credit Card,Monthly,2220,4,Senior,0,Clothing,0,High,3
26,Female,Backpack,Accessories,58,California,XL,Green,Summer,3.5,No,Debit Card,Next Day Air,No,No,24,Credit Card,Quarterly,1392,2,Young,0,Accessories,0,Medium,3
22,Female,Sweater,Clothing,56,Alabama,L,Orange,Spring,2.6,No,PayPal,Store Pickup,No,No,9,PayPal,Weekly,504,7,Young,0,Clothing,1,Low,0
51,Female,Boots,Footwear,37,Utah,L,Peach,Spring,3.5,No,PayPal,2-Day Shipping,No,No,25,Credit Card,Quarterly,925,2,Senior,0,Footwear,1,Medium,0
69,Female,Handbag,Accessories,64,Kentucky,M,Gold,Spring,4.5,No,Bank Transfer,Free Shipping,No,No,18,Cash,Bi-Weekly,1152,5,Senior,0,Accessories,1,High,0
50,Female,Hoodie,Clothing,58,Vermont,S,Violet,Spring,4.3,No,PayPal,Next Day Air,No,No,7,Venmo,Fortnightly,406,6,Middle,0,Clothing,1,High,0
51,Female,Belt,Accessories,44,Iowa,L,Charcoal,Summer,4.8,No,Debit Card,Next Day Air,No,No,2,Cash,Annually,88,1,Senior,0,Accessories,0,High,3
56,Female,Jewelry,Accessories,39,Georgia,M,Brown,Summer,4.2,No,Bank Transfer,Free Shipping,No,No,36,Debit Card,Annually,1404,1,Senior,0,Accessories,0,High,3
59,Female,Blouse,Clothing,48,Alabama,L,Blue,Spring,3.2,No,Bank Transfer,Next Day Air,No,No,31,PayPal,Bi-Weekly,1488,5,Senior,0,Clothing,1,Medium,0
18,Female,Handbag,Accessories,32,Nebraska,M,Gold,Fall,4.1,No,PayPal,Express,No,No,10,Cash,Fortnightly,320,6,Young,0,Accessories,0,High,3
48,Female,Handbag,Accessories,79,Rhode Island,M,Orange,Winter,4.0,No,Credit Card,Express,No,No,27,PayPal,Monthly,2133,4,Middle,0,Accessories,1,Medium,0
53,Female,Coat,Outerwear,27,South Dakota,L,Turquoise,Winter,2.9,No,Credit Card,Next Day Air,No,No,14,PayPal,Every 3 Months,378,3,Senior,0,Outerwear,1,Low,0
45,Female,Belt,Accessories,98,Illinois,S,Peach,Fall,2.6,No,Debit Card,Store Pickup,No,No,17,Credit Card,Monthly,1666,4,Middle,0,Accessories,0,Low,3
21,Female,Boots,Footwear,67,North Carolina,M,Magenta,Winter,2.7,No,PayPal,Free Shipping,No,No,10,Bank Transfer,Quarterly,670,2,Young,0,Footwear,1,Low,0
42,Female,Socks,Clothing,37,Florida,L,Black,Winter,4.6,No,Debit Card,2-Day Shipping,No,No,4,PayPal,Bi-Weekly,148,5,Middle,0,Clothing,1,High,0
60,Female,Shoes,Footwear,49,Pennsylvania,M,White,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,25,Cash,Every 3 Months,1225,3,Senior,0,Footwear,1,Medium,0
21,Female,Sneakers,Footwear,74,Vermont,M,Violet,Fall,4.1,No,Cash,2-Day Shipping,No,No,3,PayPal,Bi-Weekly,222,5,Young,0,Footwear,0,High,3
69,Female,Jewelry,Accessories,93,Colorado,M,Olive,Summer,3.9,No,PayPal,Standard,No,No,47,Venmo,Fortnightly,4371,6,Senior,0,Accessories,0,Medium,2
40,Female,Handbag,Accessories,60,Utah,L,Red,Summer,3.0,No,Debit Card,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly,2460,5,Middle,0,Accessories,0,Low,3
31,Female,Coat,Outerwear,76,Kentucky,S,Green,Spring,3.6,No,Cash,Standard,No,No,28,Venmo,Every 3 Months,2128,3,Middle,0,Outerwear,1,Medium,0
44,Female,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,4.6,No,Venmo,Express,No,No,49,Debit Card,Every 3 Months,3136,3,Middle,0,Accessories,0,High,2
48,Female,Shoes,Footwear,38,Maine,XL,Olive,Spring,4.5,No,Credit Card,Store Pickup,No,No,7,Bank Transfer,Fortnightly,266,6,Middle,0,Footwear,1,High,0
32,Female,Shoes,Footwear,91,Maine,L,Brown,Winter,3.2,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Monthly,2002,4,Middle,0,Footwear,1,Medium,0
42,Female,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,No,Cash,2-Day Shipping,No,No,34,Venmo,Monthly,2380,4,Middle,0,Footwear,0,High,3
27,Female,Sandals,Footwear,22,Kansas,M,Violet,Fall,5.0,No,Bank Transfer,Standard,No,No,5,Debit Card,Bi-Weekly,110,5,Young,0,Footwear,0,High,3
